"FIPS","State","County","X","Y","2012","2013","2014","2015","2016"
36081,"New York","Queens County",1841804.183,2182258.761,"71.7","61","61.6","62","62.1"
36083,"New York","Rensselaer County",1814336.67,2406093.9,"72.8","66.2","66.7","68.9","70.1"
36085,"New York","Richmond County",1817579.991,2161994.379,"59.4","63.9","65.6","66.5","67.1"
36087,"New York","Rockland County",1813564.819,2226668.669,"59.3","66.8","66.9","65.9","66"
36089,"New York","St. Lawrence County",1647135.996,2571722.277,"65","54.7","56.5","56.7","57.5"
36091,"New York","Saratoga County",1776076.011,2442465.765,"63.5","72.1","74.7","76.2","76.9"
36093,"New York","Schenectady County",1768117.621,2407434.527,"61.4","65","66.1","64.6","64.2"
36095,"New York","Schoharie County",1743539.37,2375273.679,"61.8","55.8","56.9","57.9","58"
36097,"New York","Schuyler County",1553949.123,2311832.582,"61.5","56.4","59","57.1","58"
36099,"New York","Seneca County",1549405.809,2355026.711,"34.4","52.7","53.3","56.9","58.7"
36101,"New York","Steuben County",1515917.072,2289805.219,"62.1","58.6","59.7","60.6","60.9"
36103,"New York","Suffolk County",1916558.965,2219152.491,"52.7","64","64.3","64.4","64.8"
36105,"New York","Sullivan County",1739211.263,2274248.013,"58.6","48.8","53","52","52.4"
36107,"New York","Tioga County",1604638.584,2296816.053,"77","57.4","59.6","61.7","61.7"
36109,"New York","Tompkins County",1584749.021,2324857.448,"74.1","79.8","81","80.1","81.1"
36111,"New York","Ulster County",1775867.93,2302403.31,"57.6","62","63.5","62.4","63.9"
36113,"New York","Warren County",1765770.902,2492083.498,"68.4","62.6","62.1","63.7","65"
36115,"New York","Washington County",1804774.034,2472917.923,"54","45.1","44.5","45.8","48.5"
36117,"New York","Wayne County",1524638.913,2392871.668,"62.5","58.6","59.1","60.2","60.6"
36119,"New York","Westchester County",1835028.388,2232826.671,"58.8","68.3","68.6","69.4","70"
36121,"New York","Wyoming County",1439265.332,2324433.93,"65.4","50.6","51.9","51.4","51"
36123,"New York","Yates County",1530166.579,2334378.468,"74.5","43","44","46","46.8"
37001,"North Carolina","Alamance County",1474728.089,1572762.401,"57","56.2","57.8","57.5","57.7"
37003,"North Carolina","Alexander County",1320295.845,1533038.997,"57.4","41.2","41.9","43.3","45.2"
37005,"North Carolina","Alleghany County",1314686.836,1596855.37,"64.7","51.4","46.4","50.7","45.2"
37007,"North Carolina","Anson County",1432790.709,1443984.99,"68.9","39.6","37.7","40.6","41.6"
37009,"North Carolina","Ashe County",1282966.394,1585422.594,"67.6","43.2","47.3","49.1","50.5"
37011,"North Carolina","Avery County",1251796.433,1540204.588,"63.3","51.7","53.4","55.8","56.7"
37013,"North Carolina","Beaufort County",1709880.255,1554745.801,"54.9","51.7","52.6","53.8","54.7"
37015,"North Carolina","Bertie County",1686744.852,1615496.926,"56.4","42","40.7","37.9","39.7"
37017,"North Carolina","Bladen County",1577416.075,1428761.544,"60.6","49.6","51.4","53.1","54.8"
37019,"North Carolina","Brunswick County",1617731.315,1374464.226,"59.1","57.7","59.6","59.2","60"
37021,"North Carolina","Buncombe County",1205489.367,1480787.544,"68.5","67.6","68.7","68.7","69.9"
37023,"North Carolina","Burke County",1276514.134,1506834.895,"82.8","49.7","50.1","48.9","50"
37025,"North Carolina","Cabarrus County",1385195.632,1483013.976,"66.9","64.2","64.6","65.2","67"
37027,"North Carolina","Caldwell County",1287060,1531518.525,"58.1","50","50.8","52.2","51.8"
37029,"North Carolina","Camden County",1746713.975,1664623.636,"39.5","71.2","68.7","70.5","77.2"
37031,"North Carolina","Carteret County",1742993.493,1485548.212,"36.7","61.8","63.6","65","65.7"
37033,"North Carolina","Caswell County",1473661.73,1612333.892,"71.4","45.3","46.5","45.1","46.9"
37035,"North Carolina","Catawba County",1321432.026,1503977.361,"63.4","54.9","56.2","56.5","56.7"
37037,"North Carolina","Chatham County",1494044.085,1537413.373,"67.4","61.2","60.9","61.6","60.6"
37039,"North Carolina","Cherokee County",1075668.387,1409410.991,"64.9","57","57.9","60.8","63.4"
37041,"North Carolina","Chowan County",1717104.377,1631166.367,"73.8","50.4","47.2","53.7","56.3"
37043,"North Carolina","Clay County",1104919.49,1404573.347,"77.1","55.1","54.9","48.6","53.2"
37045,"North Carolina","Cleveland County",1296774.667,1462918.922,"55.8","52.3","53.8","56.4","54.7"
37047,"North Carolina","Columbus County",1576210.284,1388925.415,"72.2","54.3","56.2","56.7","57.8"
37049,"North Carolina","Craven County",1697494.859,1510019.832,"66.8","62.1","62.7","61.9","62.2"
37051,"North Carolina","Cumberland County",1545014.124,1472239.09,"69.7","68.1","69.3","69.9","70.3"
37053,"North Carolina","Currituck County",1763878.691,1670135.135,"77.4","56.1","58.7","55.8","57.9"
37055,"North Carolina","Dare County",1798253.644,1604192.673,"66.9","66.5","68.6","72.1","69.5"
37057,"North Carolina","Davidson County",1407800.143,1532761.676,"60.2","48.2","49.7","52.6","55.2"
37059,"North Carolina","Davie County",1376002.495,1542989.916,"55.5","57.3","53.8","55.2","55.5"
37061,"North Carolina","Duplin County",1626897.935,1474774.311,"76.7","42","44.4","43.8","43.5"
37063,"North Carolina","Durham County",1520852.145,1580156.875,"69.2","70.9","71.2","71.7","72.6"
37065,"North Carolina","Edgecombe County",1635788.182,1587878.711,"53.8","48.2","49.6","49.3","48"
37067,"North Carolina","Forsyth County",1397694.609,1569407.773,"62.2","62.5","63.2","63.8","64.2"
37069,"North Carolina","Franklin County",1571748.504,1594889.666,"70.5","52.2","51","54.5","54.3"
37071,"North Carolina","Gaston County",1330908.701,1463722.596,"48.7","56.7","57","59.2","60.1"
37073,"North Carolina","Gates County",1702334.911,1662006.436,"46.6","46.3","48.8","50","47.4"
37075,"North Carolina","Graham County",1093298.55,1436078.013,"40.4","43.5","44.4","46.5","51.3"
37077,"North Carolina","Granville County",1535005.921,1613210.202,"40.9","51.8","51.5","54.1","56.6"
37079,"North Carolina","Greene County",1637921.407,1539543.085,"55.6","45.7","47.5","48.8","47.9"
37081,"North Carolina","Guilford County",1439791.529,1570775.945,"60.3","65.9","66.9","67.5","68.2"
37083,"North Carolina","Halifax County",1623563.726,1624783.652,"54.9","46.3","49.2","49.3","50.2"
37085,"North Carolina","Harnett County",1534801.605,1506770.297,"73","60.8","62.3","63.3","62.6"
37087,"North Carolina","Haywood County",1166148.013,1468980.246,"50.9","56.4","54.6","54.8","58"
37089,"North Carolina","Henderson County",1214308.512,1450981.49,"60.5","62.3","62.9","61.9","62.4"
37091,"North Carolina","Hertford County",1679783.717,1647579.887,"54.7","50.3","53.1","51.1","50.6"
37093,"North Carolina","Hoke County",1509167.122,1462165.108,"60","61.9","61.8","61.7","63.6"
37095,"North Carolina","Hyde County",1763204.221,1568816.331,"70","46.3","43.7","46.7","44.6"
37097,"North Carolina","Iredell County",1349138.009,1524687.672,"69.9","63.2","62.6","62.5","64.4"
37099,"North Carolina","Jackson County",1156077.938,1437274.96,"69.5","58.8","58.2","59.8","62.7"
37101,"North Carolina","Johnston County",1576397.465,1531400.34,"53.7","59.1","58.9","58.8","59.3"
37103,"North Carolina","Jones County",1676368.487,1494220.466,"68.4","55.7","55.4","56.9","60.3"
37105,"North Carolina","Lee County",1505940.861,1513658.565,"53.9","49.7","48.4","52","55.9"
37107,"North Carolina","Lenoir County",1646302.997,1513043.27,"54.6","53.1","50.8","51","52.4"
37109,"North Carolina","Lincoln County",1323677.525,1484314.988,"64.9","55","56.4","58.5","58.9"
37111,"North Carolina","Mcdowell County",1247170.21,1494736.273,"67.1","50.1","51.6","51.3","52"
37113,"North Carolina","Macon County",1132960.345,1418734.132,"53.6","49.1","49.5","52.3","53.7"
37115,"North Carolina","Madison County",1186006.548,1505916.697,"56.6","52.6","56.2","55.7","51.2"
37117,"North Carolina","Martin County",1680413.528,1588520.683,"64.6","55.9","54","56","58.7"
37119,"North Carolina","Mecklenburg County",1362697.348,1463374.166,"75.7","71.7","72","71.9","72.4"
37121,"North Carolina","Mitchell County",1231540.194,1530025.882,"65.4","42.6","52.3","55.3","55.7"
37123,"North Carolina","Montgomery County",1443588.974,1486516.397,"72.2","46.7","49.4","48.8","50.7"
37125,"North Carolina","Moore County",1481683.846,1490671.681,"50.4","68.1","69.6","68.6","68.9"
37127,"North Carolina","Nash County",1600385.578,1587248.999,"69.1","54.3","53.8","56.3","56.2"
37129,"North Carolina","New Hanover County",1646097.352,1398296.877,"45.2","73.3","74.9","74.9","75.2"
37131,"North Carolina","Northampton County",1642325.495,1646805.024,"62","38.6","39.1","41.5","43.3"
37133,"North Carolina","Onslow County",1676336.57,1460888.579,"63.9","66.1","67.7","67.1","68.2"
37135,"North Carolina","Orange County",1498854.676,1579049.044,"56.1","77.5","77.5","78.9","80.1"
37137,"North Carolina","Pamlico County",1729079.643,1519154.323,"47.8","52.2","52","54.3","57.8"
37139,"North Carolina","Pasquotank County",1742060.758,1653103.173,"72.5","55.9","60","61.8","63"
37141,"North Carolina","Pender County",1638010.356,1430021.552,"65","54.6","58.6","62.7","59.5"
37143,"North Carolina","Perquimans County",1730519.803,1640428.514,"46.2","52.9","55.4","54.8","52"
37145,"North Carolina","Person County",1505394.763,1617645.776,"68.7","53.4","57","57.6","57.8"
37147,"North Carolina","Pitt County",1662198.209,1556593.377,"78.6","67.2","69","69.7","71"
37149,"North Carolina","Polk County",1242895.468,1448685.554,"71.6","49.8","52.1","54.4","61.8"
37151,"North Carolina","Randolph County",1445280.416,1529734.553,"43.1","46.2","48","49.2","50.8"
37153,"North Carolina","Richmond County",1463896.202,1452940.213,"55.8","46.8","48.2","48.6","48.4"
37155,"North Carolina","Robeson County",1528493.411,1422787.013,"65","39.9","42.5","44.6","45.5"
37157,"North Carolina","Rockingham County",1434932.939,1605912.888,"59.5","49.4","51.7","51.5","50.2"
37159,"North Carolina","Rowan County",1382960.571,1511317.321,"57.5","50.5","52","52.5","53.2"
37161,"North Carolina","Rutherford County",1263152.818,1465512.044,"53.8","54.5","56","56.6","54.8"
37163,"North Carolina","Sampson County",1586724.023,1473472.829,"45.7","43.4","44.8","45","43.1"
37165,"North Carolina","Scotland County",1490869.031,1438927.834,"65.5","41.5","43.8","43.8","46.5"
37167,"North Carolina","Stanly County",1413285.618,1479056.188,"49.3","52.4","56","56.2","57.6"
37169,"North Carolina","Stokes County",1394188.124,1599626.409,"53.1","46.4","48.9","52.7","55.7"
37171,"North Carolina","Surry County",1354669.092,1594547.909,"68.4","52.8","51.9","51.6","50.7"
37173,"North Carolina","Swain County",1121743.842,1455205.271,"51.4","58.4","56.3","61.8","57.9"
37175,"North Carolina","Transylvania County",1187967.651,1432054.99,"50.7","58.3","58.4","62.6","62.3"
37177,"North Carolina","Tyrrell County",1759744.963,1602276.313,"59.7","31","36.9","33.6","26.4"
37179,"North Carolina","Union County",1394272.731,1439225.335,"45","65.2","65.8","66.6","66.8"
37181,"North Carolina","Vance County",1555147.596,1623916.995,"41","44.4","43.1","43.9","46.6"
37183,"North Carolina","Wake County",1545650.8,1556677.834,"60.4","77.3","77.6","77.6","78.1"
37185,"North Carolina","Warren County",1580830.177,1632431.425,"64.3","45.6","43.5","46.9","46.3"
37187,"North Carolina","Washington County",1727246.941,1596012.316,"57.5","56.1","56","49.7","45.2"
37189,"North Carolina","Watauga County",1269211.479,1560293.27,"37.5","72","71.2","72.4","73.9"
37191,"North Carolina","Wayne County",1611551.667,1520555.882,"65.3","56.6","58.5","58.4","59.4"
37193,"North Carolina","Wilkes County",1316547.473,1564807.212,"62.2","47.5","49.4","49.1","49"
37195,"North Carolina","Wilson County",1611858.913,1559545.423,"68.4","51.9","52.1","51.5","52"
37197,"North Carolina","Yadkin County",1361162.478,1566766.534,"56","47.7","47.4","49.2","49.9"
37199,"North Carolina","Yancey County",1220636.087,1515441.143,"65","52.2","51","52.2","54.9"
38001,"North Dakota","Adams County",-505289.6103,2584999.077,"65.9","62.9","65.8","63.2","72.4"
38003,"North Dakota","Barnes County",-158433.0322,2662289.064,"45.8","72.8","68.9","68.8","70.3"
38005,"North Dakota","Benson County",-252894.5922,2790292.48,"54.2","51.8","54","52.5","51.6"
38007,"North Dakota","Billings County",-562854.9523,2692104.201,"62","72.1","76.5","78.7","69.1"
38009,"North Dakota","Bottineau County",-359087.5839,2874546.088,"55.4","72.6","73.8","71.9","69.1"
38011,"North Dakota","Bowman County",-581783.7303,2592438.83,"47.9","71.9","74.2","68.3","65.1"
38013,"North Dakota","Burke County",-484117.1265,2881866.569,"46.9","70.9","63.2","59.6","61.9"
38015,"North Dakota","Burleigh County",-341439.7926,2673167.442,"61.7","79.1","78","78.9","77.2"
38017,"North Dakota","Cass County",-95461.77057,2660867.949,"57.2","80.7","81.7","81.1","81.4"
38019,"North Dakota","Cavalier County",-183219.0043,2865616.656,"53","74.6","76.7","75.1","81.1"
38021,"North Dakota","Dickey County",-193968.805,2571687.534,"63.1","73.7","69.2","66.2","61.8"
38023,"North Dakota","Divide County",-555727.2924,2889822.515,"49.7","66.3","66.5","66.5","70.2"
38025,"North Dakota","Dunn County",-502537.6704,2724572.716,"83.2","64.8","64.2","66.1","60.2"
38027,"North Dakota","Eddy County",-219266.2088,2750384.378,"44.9","67.6","69","76.7","71.8"
38029,"North Dakota","Emmons County",-327286.5758,2595716.03,"65.8","60.5","71.1","71.7","72.4"
38031,"North Dakota","Foster County",-218699.106,2721598.915,"51.1","80.1","80.1","72.5","73.6"
38033,"North Dakota","Golden Valley County",-599408.5132,2685745.783,"64.8","69.3","63","66.4","66.2"
38035,"North Dakota","Grand Forks County",-109756.9099,2770364.336,"77","77.9","76.1","75.5","75.1"
38037,"North Dakota","Grant County",-434863.1068,2609458.187,"54.3","55.9","63","67","71.6"
38039,"North Dakota","Griggs County",-169719.0443,2720223.233,"61.7","60.3","61.8","61.6","65.3"
38041,"North Dakota","Hettinger County",-497524.2631,2621810.156,"49.1","66.5","66.7","68.5","61.4"
38043,"North Dakota","Kidder County",-288837.6268,2671176.631,"64.5","68.2","66.9","60.8","69.8"
38045,"North Dakota","Lamoure County",-195318.4233,2610194.088,"69.9","74.9","75.8","76.9","75"
38047,"North Dakota","Logan County",-267818.9261,2612522.172,"47","66.1","72","73.8","69.2"
38049,"North Dakota","Mchenry County",-347442.3882,2812395.576,"56.6","57.1","57.3","61.4","63.5"
38051,"North Dakota","Mcintosh County",-266459.939,2574121.392,"68.6","66.3","75.2","67.9","69"
38053,"North Dakota","Mckenzie County",-558216.0428,2771202.095,"67.3","74.1","74.7","72.1","66.3"
38055,"North Dakota","Mclean County",-402600.8737,2746104.528,"67.5","68.6","66.6","69.2","68.2"
38057,"North Dakota","Mercer County",-443237.6652,2715451.74,"66.4","74","75.8","71","71.8"
38059,"North Dakota","Morton County",-404939.838,2647539.421,"50","71.5","72.6","75.2","75.7"
38061,"North Dakota","Mountrail County",-476377.4847,2816227.077,"60.5","67.9","68.4","66.5","66.4"
38063,"North Dakota","Nelson County",-165135.7257,2771405.547,"42.5","67.6","72.9","81.6","82.3"
38065,"North Dakota","Oliver County",-407112.6457,2691948.887,"68.7","78.4","77.2","73.9","72.5"
38067,"North Dakota","Pembina County",-115356.1499,2863589.534,"51.2","65","65.3","62.4","60.6"
38069,"North Dakota","Pierce County",-297645.6249,2811819.802,"60.3","70.2","59.8","54.8","59.2"
38071,"North Dakota","Ramsey County",-203812.101,2810714.584,"69.8","68.1","68.6","67.8","72.1"
38073,"North Dakota","Ransom County",-127683.6365,2608597.244,"74.5","64","60.3","61.8","63.8"
38075,"North Dakota","Renville County",-420717.6955,2869859.64,"63.8","79.3","76","72.9","73.4"
38077,"North Dakota","Richland County",-73249.0497,2586523.974,"30.1","75.1","75.7","73.9","76.2"
38079,"North Dakota","Rolette County",-285494.1001,2868979.688,"73.1","61.8","61.3","63.3","62.4"
38081,"North Dakota","Sargent County",-126279.4899,2569927.527,"32.6","63.7","69.8","77","78.4"
38083,"North Dakota","Sheridan County",-329013.3509,2738805.453,"69.9","62.8","65.2","69.6","75"
38085,"North Dakota","Sioux County",-390211.9092,2579730.459,"60.1","51.3","50.4","53.8","53"
38087,"North Dakota","Slope County",-574245.7906,2629065.62,"57","74.1","68.8","69.7","69.2"
38089,"North Dakota","Stark County",-509554.843,2664638.627,"61.9","68.8","68.5","71.5","72.8"
38091,"North Dakota","Steele County",-130862.4631,2719301.146,"76.1","68.8","69.6","72.3","72.4"
38093,"North Dakota","Stutsman County",-226114.6719,2668886.423,"62.9","56.5","57.2","59.9","56.9"
38095,"North Dakota","Towner County",-241588.1935,2857735.583,"73.4","73.1","81.8","80.6","73.1"
38097,"North Dakota","Traill County",-88144.93938,2718431.623,"69.6","77.5","76","76.4","76.6"
38099,"North Dakota","Walsh County",-128776.3027,2820074.106,"61.2","59.4","59.4","62.9","63.4"
38101,"North Dakota","Ward County",-415245.4009,2814668.181,"47.7","72.8","74.3","74.5","73"
38103,"North Dakota","Wells County",-277144.7277,2737960.864,"73.3","67.8","67.9","68.5","68.3"
38105,"North Dakota","Williams County",-559293.8282,2838064.878,"61.3","68.1","70.6","68.6","67.3"
39001,"Ohio","Adams County",1074058.248,1828471.218,"53.8","38.7","38.7","39.1","38.7"
39003,"Ohio","Allen County",993096.8989,2035636.131,"48.1","53.5","56.5","58.8","59.6"
39005,"Ohio","Ashland County",1144144.35,2064503.307,"50.4","52.9","52.3","50.8","48.2"
39007,"Ohio","Ashtabula County",1254518.363,2179063.447,"58.9","45.5","44.8","47.1","47.9"
39009,"Ohio","Athens County",1187582.958,1899698.374,"70","64.5","68","68.6","69.3"
39011,"Ohio","Auglaize County",986388.1687,2011020.891,"59.5","59.1","59.3","61.7","65.2"
39013,"Ohio","Belmont County",1264747.198,1988839.342,"61.9","50.4","53.2","54.1","54.8"
39015,"Ohio","Brown County",1039126.208,1833921.805,"76.8","39.4","41.7","41.7","42.5"
39017,"Ohio","Butler County",971932.8906,1882600.317,"55.6","60.3","61.3","61.2","62.3"
39019,"Ohio","Carroll County",1246430.25,2049882.226,"63","42.9","44.7","43.8","43.7"
39021,"Ohio","Champaign County",1030130.256,1968795.333,"85.9","48.1","50.4","52.9","53.1"
39023,"Ohio","Clark County",1032144.424,1944078.035,"69.5","53.5","55.3","55.8","56.6"
39025,"Ohio","Clermont County",1013295.917,1843451.707,"43.2","60.8","61.6","61.7","61.9"
39027,"Ohio","Clinton County",1037251.613,1888033.911,"60.7","51.6","51.1","53.7","54.3"
39029,"Ohio","Columbiana County",1268976.43,2074925.104,"66.4","45.2","46.8","46.9","49.2"
39031,"Ohio","Coshocton County",1182154.232,2008575.855,"61.6","44","46.4","45.7","41.7"
39033,"Ohio","Crawford County",1090300.926,2057410.889,"48.6","43.8","45.9","48.6","53.4"
39035,"Ohio","Cuyahoga County",1185002.612,2136071.668,"61.5","66.1","67.6","68.1","68.4"
39037,"Ohio","Darke County",958962.1456,1959443,"44.8","48.7","49.4","50.8","48.7"
